DRUGS_ID,DRUGS_NAME,INN_ID,INN_NAME
907302,"ИБУПРОФЕН, Sopharma (Болгария), табл. п/о 200 мг блистер в пачке, тм Ронфарм, #50",3138,ИБУПРОФЕН
907381,"ДИКЛОФЕНАК ЕВРО, Unique  (Индия), табл. п/о кишечно-раств. 50 мг блистер, тм Ронфарм, #100",3170,ДИКЛОФЕНАК
907383,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, тм ANC PHARMA, #10",3170,ДИКЛОФЕНАК
908133,"АСТРИЯ, Астрафарм ООО (Украина, Вишневое), табл. п/плен. оболочкой 5 мг блистер, тм Baum Pharm, #10",40218,ДЕЗЛОРАТАДИН
908730,"ДЕЗЛОРАТАДИН, Технолог ЧАО (Украина, Умань), табл. п/о 5 мг блистер, тм Solution Pharm, #10",40218,ДЕЗЛОРАТАДИН
908736,"ОРТОФЕН, Лекхим ЧАО (Украина, Киев), табл. п/о кишечно-раств. 25 мг блистер, тм Solution Pharm, #30",3170,ДИКЛОФЕНАК
909840,"ЕВРОФАСТ СОФТКАПС, Euro Lifecare  (Великобритания), капс. мягкие 400 мг блистер, в карт. коробке, #20",3138,ИБУПРОФЕН
909843,"ЕВРОФАСТ СОФТКАПС, Euro Lifecare  (Великобритания), капс. мягкие 200 мг блистер, в карт. коробке, #20",3138,ИБУПРОФЕН
909844,"АЦИКЛОВИР, Житомирская ФФ ООО (Украина, Станишовка), мазь 2,5 % туба 10 г, тм Solution Pharm, #1",3297,АЦИКЛОВИР
910061,"ДРОТАВЕРИН, Корпорация Артериум  (Украина, Киев), табл. 40 мг блистер, тм Илан Фарм, #30",3147,ДРОТАВЕРИН
911701,"ЕВРОФАСТ ЭКСПРЕСС, Euro Lifecare  (Великобритания), капс. мягкие 400 мг блистер, тм ANC PHARMA, #20",3138,ИБУПРОФЕН
914477,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 50 г, тм San Farma",3170,ДИКЛОФЕНАК
914538,"ДИКЛОФЕНАК НАТРИЯ, Лубныфарм АО (Украина, Лубны), р-р д/ин. 2,5 % амп. 3 мл, тм Solution Pharm, #10",3170,ДИКЛОФЕНАК
917307,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба ламинатная 50 г, тм Fidem Pharm",3170,ДИКЛОФЕНАК
917645,"НАФТИФИН, Житомирская ФФ ООО (Украина, Станишовка), крем 1 % туба 15 г, тм Магнолия, #1",2963,НАФТИФИН
918834,"НАФТИФИН, Житомирская ФФ ООО (Украина, Станишовка), р-р накожный 1 % фл. 20 мл, тм Магнолия, #1",2963,НАФТИФИН
919331,"ПРЕГАБАЛИН АСИНО, Acino (Швейцария), капс. 75 мг блистер, #60",80617,ПРЕГАБАЛИН
919334,"ПРЕГАБАЛИН АСИНО, Acino (Швейцария), капс. 150 мг блистер, #60",80617,ПРЕГАБАЛИН
921415,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 50 г, тм. Dr. OM",3170,ДИКЛОФЕНАК
921416,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба алюм. 50 г, тм Dr. Bauer",3170,ДИКЛОФЕНАК
921683,"ПРЕГАБАЛИН АСИНО, Acino (Швейцария), капс. 150 мг блистер, #30",80617,ПРЕГАБАЛИН
921684,"ПРЕГАБАЛИН АСИНО, Acino (Швейцария), капс. 75 мг блистер, #30",80617,ПРЕГАБАЛИН
922667,"ДРОТАВЕРИНА ГИДРОХЛОРИД, Лубныфарм АО (Украина, Лубны), табл. 40 мг блистер, тм Solution Pharm, #20",3147,ДРОТАВЕРИН
926280,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба ламинатная 50 г, тм Baum Pharm",3170,ДИКЛОФЕНАК
926346,"ДЕЗЛОРАТАДИН, Здоровье Группа компаний ООО (Украина, Харьков), сироп 0,5 мг/мл фл. 100 мл, с дозир. шприцем-пипеткой",40218,ДЕЗЛОРАТАДИН
926530,"АЦИКЛОВИР, Житомирская ФФ ООО (Украина, Станишовка), мазь 2,5 % туба 10 г, тм Fidem Pharm, #1",3297,АЦИКЛОВИР
930464,"ТЕРМИДОЛ, Киевский витаминный завод АО (Украина, Киев), капс. мягкие 400 мг блистер, #36",3138,ИБУПРОФЕН
940073,"ДИКЛОФЕНАК, Виола ФФ ЧАО (Украина, Запорожье), гель 5 % туба, в пачке 100 г, тм А+",3170,ДИКЛОФЕНАК
945739,"ЭРИДЕЗ, Дарница ЧАО (Украина, Киев), сироп 0,5 мг/мл фл. с мерн. стаканчиком 100 мл, #1",40218,ДЕЗЛОРАТАДИН
945880,"ЛОРАТАДИН, Житомирская ФФ ООО (Украина, Станишовка), сироп 1 мг/мл фл. 90 мл, тм Baum Pharm, #1",3030,ЛОРАТАДИН
946741,"ИБУПРОФЕН, Лекхим ЧАО (Украина, Киев), табл. п/о 200 мг блистер, тм А+, #50",3138,ИБУПРОФЕН
949001,"ДАРФЕН® УЛЬТРАКАП 400, Дарница ЧАО (Украина, Киев), капс. мягкие 400 мг блистер, #10",3138,ИБУПРОФЕН
951101,"АНГИО-БЕТАРГИН, Ворвартс Фарма ООО (Украина, Киев), р-р д/инф. 42 мг/мл контейнер п/п 100 мл, #1",350,АРГИНИН
951284,"ТИВОРТИН ФОРТЕ, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 84 мг/мл фл. стекл. 50 мл, #1",350,АРГИНИН
951287,"ТИВОРТИН ФОРТЕ, Юрия-Фарм ООО (Украина, Киев), р-р д/инф. 84 мг/мл бутылка стекл. 100 мл, #1",350,АРГИНИН
954397,"НУРОФЕН ФОРТЕ, Reckitt Benckiser Healthcare International  (Великобритания), табл. п/о 400 мг, #24",3138,ИБУПРОФЕН
955515,"КИНЕЙРОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 150 мг блистер, #21",80617,ПРЕГАБАЛИН
955517,"КИНЕЙРОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 300 мг блистер, #21",80617,ПРЕГАБАЛИН
955522,"КИНЕЙРОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 75 мг блистер, #21",80617,ПРЕГАБАЛИН
960080,"ТАФФА 6+, Фармак АО (Украина, Киев), табл. п/плен. оболочкой 200 мг блистер, #10",3138,ИБУПРОФЕН
960083,"ТАФФА КЛАССИЧЕСКАЯ, Фармак АО (Украина, Киев), табл. п/плен. оболочкой 400 мг блистер, #10",3138,ИБУПРОФЕН
960113,"ТАФФА ЭКСТРА, Фармак АО (Украина, Киев), табл. п/плен. оболочкой 600 мг блистер, #10",3138,ИБУПРОФЕН
966196,"АСТРИЯ, Астрафарм ООО (Украина, Вишневое), табл. п/плен. оболочкой 5 мг блистер, тм Baum Pharm, #30",40218,ДЕЗЛОРАТАДИН
969047,"ИБУПРОФЕН, INPHARMA Trading SIA  (Латвия), капс. мягкие 400 мг блистер, тм Илан Фарм, #10",3138,ИБУПРОФЕН
969048,"ИБУПРОФЕН, INPHARMA Trading SIA  (Латвия), капс. мягкие 400 мг блистер, тм Илан Фарм, #20",3138,ИБУПРОФЕН
969386,"ТИВАРГИН-H, Фармасел  (Украина, Макеевка), р-р д/инф. 42 мг/мл фл. 200 мл, в пачке, #1",350,АРГИНИН
972128,"ЭКЗОЛИК, Красная звезда ОАО (Украина, Харьков), р-р накожный 1 % фл. 10 мл, тм Baum Pharm, #1",2963,НАФТИФИН
972129,"ЭКЗОЛИК, Красная звезда ОАО (Украина, Харьков), р-р накожный 1 % фл. 20 мл, тм Baum Pharm, #1",2963,НАФТИФИН
972873,"ГАБАНА®, Корпорация Артериум  (Украина, Киев), капс. 50 мг блистер в пачке, #20",80617,ПРЕГАБАЛИН
977079,"NOW FOODS L-АРГИНИН, NOW FOODS  (США), табл. 1000 мг, #120",350,АРГИНИН
977080,"NOW FOODS L-АРГИНИН, NOW FOODS  (США), капс. 500 мг, #100",350,АРГИНИН
977081,"NOW FOODS L-АРГИНИН, NOW FOODS  (США), капс. 700 мг, #180",350,АРГИНИН
977651,"ЛОРИЗАН®, Корпорация Артериум  (Украина, Киев), табл. 10 мг блистер, тм Baum Pharm, #10",3030,ЛОРАТАДИН
981017,"ТОЙФЕН, Виола ФФ ЧАО (Украина, Запорожье), капс. мягкие 400 мг блистер, тм Baum Pharm, #20",3138,ИБУПРОФЕН
984952,"ЭКЗОЛИК, Красная звезда ОАО (Украина, Харьков), крем 1 % туба 15 г, тм Baum Pharm, #1",2963,НАФТИФИН
991324,"КИНЕЙРОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 75 мг блистер, #56",80617,ПРЕГАБАЛИН
991327,"КИНЕЙРОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 300 мг блистер, #56",80617,ПРЕГАБАЛИН
991328,"КИНЕЙРОН, Лекхим ЧАО (Украина, Киев), капс. тверд. 150 мг блистер, #56",80617,ПРЕГАБАЛИН
1006124,"ИБУПРОФЕН, Sopharma (Болгария), табл. п/о 200 мг блистер в пачке, тм ANC PHARMA, #30",3138,ИБУПРОФЕН
1014022,"НО-ШПА® ДЛЯ ИНЪЕКЦИЙ, Opella Healthcare International  (Франция), р-р д/ин. 40 мг амп. 2 мл, #25",3147,ДРОТАВЕРИН
1018365,"ДИКЛОФЕНАК, Лубныфарм АО (Украина, Лубны), гель 50 мг/г туба 100 г, в пачке, #1",3170,ДИКЛОФЕНАК
1029198,"ВОЛЬТАРЕН ФОРТЕ 24 ЧАСА, Халеон Украина ООО (Украина, Киев), пластырь лечебный 140 мг пакет, #2",3170,ДИКЛОФЕНАК
